ID,Time,Air,Tricks,Speed,Points
Ramp0,47.2492179870605,115,0,47,20
Ramp0,144.129211425781,65,0,56,0
Ramp0,246.10920715332,70,0,62,75
Ramp0,322.909210205078,70,0,76,0
Ramp0,446.729217529297,61,0,64,30
Ramp0,476.869201660156,70,0,76,30
Ramp1,374.889221191406,123,0,62,0
Ramp1,393.069213867188,278,0,27,40
Ramp1,411.969207763672,104,0,53,0
Ramp1,442.909210205078,121,0,37,30
Ramp1,597.229187011719,135,0,70,0
Ramp2,174.969207763672,102,0,41,0
Ramp2,251.849212646484,141,0,15,0
Ramp2,278.889221191406,215,1,43,42
Ramp2,330.209197998047,190,0,37,30
Ramp2,382.409210205078,187,0,46,0
Ramp2,429.809204101563,150,1,22,50
Ramp2,485.569213867188,0,0,51,0
Ramp2,553.249206542969,44,0,31,0
Ramp2,578.469177246094,56,0,29,0
Speed0,23.6492176055908,0,0,66,20
Speed0,51.389217376709,0,0,62,20
Speed0,109.749214172363,0,0,65,20
Speed0,111.669219970703,0,0,84,0
Speed0,113.309219360352,0,0,88,20
Speed0,127.329216003418,0,0,66,20
Speed0,134.44921875,0,0,82,20
Speed0,177.069213867188,0,0,73,20
Speed0,239.26921081543,0,0,87,20
Speed0,263.309204101563,0,0,72,0
Speed0,336.989196777344,0,0,76,0
Speed0,387.269195556641,0,0,64,0
Speed0,480.069213867188,0,0,83,20
Speed0,563.149230957031,0,0,78,0
Speed0,567.989196777344,0,0,90,0
Speed0,569.549194335938,0,0,91,20
Speed0,571.94921875,0,0,91,0
Speed1,212.249206542969,43,0,122,40
Speed2,448.889221191406,62,0,143,20
Speed2,538.789184570313,469,0,48,70
Speed2,583.229187011719,66,0,138,20
Spike0,41.9292182922363,40,0,56,15
Spike0,57.8492164611816,46,0,67,0
Spike0,96.2292175292969,24,0,57,15
Spike0,102.089218139648,53,0,57,15
Spike0,108.109214782715,45,0,56,15
Spike0,134.109222412109,62,0,83,15
Spike0,205.409210205078,57,0,79,15
Spike0,209.629211425781,48,0,79,0
Spike1,425.389221191406,54,0,38,15
Spike1,573.589233398438,60,0,133,15
Spike2,273.669219970703,52,0,79,30
Wall0,33.2892189025879,27,0,57,0
Wall0,129.049209594727,0,0,84,25
Wall0,151.009216308594,4,0,75,0
Wall0,199.889221191406,47,0,52,0
Wall1,182.749221801758,55,0,46,0
Wall1,450.709197998047,69,0,117,50
Wall2,345.589202880859,68,0,43,0
Wall2,372.129211425781,67,0,73,75
Wall2,422.769195556641,143,0,40,0
Wall2,511.94921875,32,0,6,0
Wall2,576.329223632813,102,0,56,0